update,episodes,frames,FPS,duration,return_mean,return_std,return_min,return_max,success_rate,reshaped_return_mean,reshaped_return_std,reshaped_return_min,reshaped_return_max,reshaped_return_bonus_mean,reshaped_return_bonus_std,reshaped_return_bonus_min,reshaped_return_bonus_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,loss,grad_norm
29,576,74240,71.46562228468086,1030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9370174020528794,-0.0031471371519728565,0.010565982130356134,0.00045680272451136266,-0.008575789863243699,0.03619346860796213
30,578,76800,69.81429490220947,1067,0.014416503719985485,0.11442745085435743,0.0,0.922656238079071,0.015625,0.288330078125,2.288549046655724,0.0,18.453125,0.0,0.0,0.0,0.0,126.171875,14.510292346619863,11.0,128.0,1.9346652776002884,0.008521945550455712,-0.025143848868174244,0.3783898403227795,0.1447043949738145,0.184635728597641
31,579,79360,72.08984710484701,1103,0.014416503719985485,0.11442745085435743,0.0,0.922656238079071,0.015625,0.288330078125,2.288549046655724,0.0,18.453125,0.0,0.0,0.0,0.0,126.171875,14.510292346619863,11.0,128.0,1.929182481765747,-0.004103262865100987,4.261452158971224e-05,0.0002942053395599942,-0.019102105870842934,0.021814352367073298
32,640,81920,72.24093302612027,1138,0.014416503719985485,0.11442745085435742,0.0,0.922656238079071,0.015625,0.288330078125,2.288549046655724,0.0,18.453125,0.0,0.0,0.0,0.0,126.171875,14.510292346619863,11.0,128.0,1.9274367958307268,-6.7177732125856e-05,-0.002686401597748045,0.00023633280979993285,-0.021842600777745247,0.022332478314638138
33,642,84480,71.72116181672399,1174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9292407125234603,0.0017011025352985597,0.0018053451007290278,0.00029883234201406595,-0.01733764447271824,0.024422448128461838
34,644,87040,71.66510854354847,1209,0.006945800967514515,0.055130586048585686,0.0,0.44453126192092896,0.015625,0.138916015625,1.1026116914031387,0.0,8.890625,0.0,0.0,0.0,0.0,127.234375,6.076960042601481,79.0,128.0,1.92942533493042,0.04224986382760108,-0.09497917728003813,0.5936530722188763,0.18255309527739882,0.21375272423028946
35,645,89600,71.94002468404153,1245,0.006945800967514515,0.055130586048585686,0.0,0.44453126192092896,0.015625,0.138916015625,1.1026116914031387,0.0,8.890625,0.0,0.0,0.0,0.0,127.234375,6.076960042601481,79.0,128.0,1.9298351019620896,0.016674940823577344,0.002594939481059555,0.000662183324311627,-0.01637231931090355,0.04404671490192413
36,705,92160,71.928060700283,1281,0.006945800967514515,0.05513058604858568,0.0,0.44453126192092896,0.015625,0.138916015625,1.1026116914031387,0.0,8.890625,0.0,0.0,0.0,0.0,127.234375,6.076960042601481,79.0,128.0,1.931943741440773,0.01996479753870517,0.008525995528907515,0.0011137478024465962,-0.010236567817628384,0.027329355478286743
37,708,94720,71.37604896835082,1317,0.01046142540872097,0.08303498997218378,0.0,0.6695312261581421,0.015625,0.209228515625,1.6606998585808257,0.0,13.390625,0.0,0.0,0.0,0.0,126.734375,10.045587009198368,47.0,128.0,1.9313491433858871,0.0037928176345303653,-0.07062655615445693,0.7832821387972217,0.301701036747545,0.1922452114522457
38,709,97280,72.10876982422008,1352,0.01046142540872097,0.08303498997218378,0.0,0.6695312261581421,0.015625,0.209228515625,1.6606998585808257,0.0,13.390625,0.0,0.0,0.0,0.0,126.734375,10.045587009198368,47.0,128.0,1.9294956654310227,-0.0039716002473142,-0.00019498528890835585,0.00025131263864750506,-0.019364284351468086,0.020125488750636578
39,769,99840,69.82515096312588,1389,0.01046142540872097,0.0830349899721838,0.0,0.6695312261581421,0.015625,0.209228515625,1.6606998585808257,0.0,13.390625,0.0,0.0,0.0,0.0,126.734375,10.045587009198368,47.0,128.0,1.930541655421257,-0.0003669225421617739,-0.0011904249695362523,0.0006848818418802693,-0.020153401419520378,0.020898452028632164
40,772,102400,71.94159119743658,1424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9310864865779878,-0.0016128662500705104,-9.150576734100467e-05,0.0002703666046727449,-0.019267186522483826,0.03254990838468075
41,773,104960,70.99905674183347,1460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.932497927546501,-0.0029386503498244564,-0.00047942907694960014,0.00013099866791890235,-0.019738906994462013,0.01782666053622961
42,833,107520,71.21695720267027,1496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9337864726781846,-0.0013135546942066867,-0.0015584462438710035,0.00021659982630808372,-0.020788012072443962,0.013170299585908651
43,836,110080,72.01770221007729,1532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9332596123218537,-0.0020374316794914194,-7.92793358414201e-05,0.00012977163733012275,-0.019346988759934902,0.02039311546832323
44,839,112640,72.32121779310428,1567,0.01290283165872097,0.07350084231185645,0.0,0.500781238079071,0.03125,0.258056640625,1.4700168867828034,0.0,10.015625,0.0,0.0,0.0,0.0,126.609375,8.051818869632811,71.0,128.0,1.9322086095809938,0.07473343713209032,-0.12675148602575065,0.7527676828205585,0.23031024914234877,0.332615002989769
45,896,115200,72.21516393999411,1603,0.01290283165872097,0.07350084231185645,0.0,0.500781238079071,0.03125,0.258056640625,1.4700168867828034,0.0,10.015625,0.0,0.0,0.0,0.0,126.609375,8.051818869632811,71.0,128.0,1.9241677433252335,-0.01004566846822854,0.018152747076237576,0.00387550405721413,0.000848822295665741,0.10339989885687828
46,899,117760,71.75908550955263,1638,0.01290283165872097,0.07350084231185645,0.0,0.500781238079071,0.03125,0.258056640625,1.4700168867828034,0.0,10.015625,0.0,0.0,0.0,0.0,126.609375,8.051818869632811,71.0,128.0,1.9218974113464355,0.022760380152612926,0.004915540077490732,0.00047893600421957674,-0.014063964132219553,0.03576064761728048
47,902,120320,72.37240741779856,1674,0.005078124813735485,0.040306366151070874,0.0,0.32499998807907104,0.015625,0.1015625,0.8061273525899925,0.0,6.5,0.0,0.0,0.0,0.0,127.5,3.968626966596886,96.0,128.0,1.9218783378601074,-0.004132058980758302,0.002066708904749248,0.00019085268268099754,-0.017056647688150406,0.028196921572089195
48,960,122880,72.41278359220047,1709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9234528094530106,0.004968963714782149,0.0015867453214013947,0.0002448332215863047,-0.017525366507470608,0.025129469111561775
49,962,125440,72.1834299558897,1745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9259454965591432,0.005341017164755612,0.0026958387381455394,0.00020141867953498148,-0.0164629053324461,0.016877322923392057
50,966,128000,72.10418807144893,1780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9271353393793107,0.009176348545588554,-0.000407678709962056,0.00010340487642679363,-0.01962732896208763,0.014087553136050701
51,968,130560,72.39480166373589,1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9297859966754913,0.005625104438513518,0.0023172751534730196,7.163109876273666e-05,-0.01694476790726185,0.009374251123517752
52,1025,133120,72.2750541540322,1851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9321338266134263,-0.0044415282289264725,0.0017851535805675665,0.0001361923672448029,-0.01746808923780918,0.010005115065723658
53,1029,135680,72.30988488804968,1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9333371460437774,-0.005404245812678709,-0.001600675025838427,7.532717645517551e-05,-0.02089638262987137,0.009364567697048187
54,1031,138240,72.30704746921926,1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9345440059900283,-0.004981521843001246,-0.0005874470669368747,5.256134072624263e-05,-0.019906606525182724,0.007297884672880173
55,1089,140800,72.01799203227783,1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9350769132375718,0.002290687917047762,-0.0012767413900292013,0.00013994733435538365,-0.02055753581225872,0.007701946655288339
56,1092,143360,72.41199052154052,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9352598875761031,0.001945929769135546,0.0011005304077116307,8.410687896684977e-05,-0.018210013397037983,0.012652503792196512
57,1095,145920,72.32661007214806,2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9359162151813507,0.0014535864698700606,0.0006654056413026411,8.937860620790162e-05,-0.018649067729711533,0.014677322469651699
58,1153,148480,72.22777458945454,2063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9372945547103884,-0.0020033739128848538,0.0015407107457576785,0.00010982221228914569,-0.01777732279151678,0.008167174877598882
59,1156,151040,72.33233205761368,2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.937337002158165,-0.0011268334070337004,-0.0014150582612273864,5.76428729800682e-05,-0.020759607665240765,0.009172758553177118
60,1160,153600,71.99429517889808,2134,0.0065063475631177425,0.05164253278608201,0.0,0.4164062440395355,0.015625,0.130126953125,1.0328506705059277,0.0,8.328125,0.0,0.0,0.0,0.0,127.296875,5.58088167177687,83.0,128.0,1.9361910760402679,0.042554644774645566,-0.07265759630390677,0.43734897588146854,0.126654963940382,0.24397431313991547
61,1216,156160,72.16753776936592,2170,0.0065063475631177425,0.051642532786082,0.0,0.4164062440395355,0.015625,0.130126953125,1.0328506705059277,0.0,8.328125,0.0,0.0,0.0,0.0,127.296875,5.58088167177687,83.0,128.0,1.9338265508413315,-0.007753766259702388,0.008133104341686704,0.00176446621917421,-0.010322927497327328,0.06285743229091167
62,1219,158720,72.22770462609274,2205,0.0065063475631177425,0.051642532786082,0.0,0.4164062440395355,0.015625,0.130126953125,1.0328506705059277,0.0,8.328125,0.0,0.0,0.0,0.0,127.296875,5.58088167177687,83.0,128.0,1.93414326608181,0.012891906034201383,0.002730550595151726,0.0002065765531369834,-0.016507592052221298,0.018738512881100178
63,1223,161280,72.25750719156939,2241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9342267602682113,-0.0028282400409807454,8.889426826499402e-05,9.21776676477748e-05,-0.019207284785807133,0.01468526548705995
64,1280,163840,72.08728101060001,2276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.934695166349411,-0.00044891941943205884,0.0034339797450229524,0.00010693722470023204,-0.015859502367675304,0.015396050177514553
65,1282,166400,72.3157142984433,2312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9333005964756012,0.0031301224902563264,0.001509218085266184,0.0001159885803645011,-0.017765791155397892,0.013758613727986813
66,1286,168960,72.20285628806872,2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9338626354932784,0.004094087773410138,0.0011982968178926967,6.314887141343207e-05,-0.01810875628143549,0.009443297749385238
67,1289,171520,72.39172672124414,2382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9347342133522032,0.0015110790613107384,0.00026650047639122933,6.610376049138722e-05,-0.019047790206968784,0.011284036561846733
68,1345,174080,72.05397514960096,2418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9363481521606445,-0.005455838996567763,0.001294400890765246,8.488745170325274e-05,-0.01802663691341877,0.004520441172644496
69,1349,176640,72.23559822277883,2453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.936551496386528,-0.006171165662817657,-0.0014848087928839959,5.134499806445092e-05,-0.020824650302529335,0.009231687290593982
70,1352,179200,71.86413924638182,2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9368910789489746,-0.007032861339394004,9.310695259046031e-06,5.821634622407146e-05,-0.019330492243170738,0.00939052551984787
71,1409,181760,72.14640172868327,2525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.937882775068283,0.0006831996572145727,-0.0023736127506708725,0.00015021972394606563,-0.021677330136299133,0.014171384274959564
72,1412,184320,72.18867163778508,2560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9379548013210295,0.0004344970438978635,-7.529808644903823e-05,4.107849449610512e-05,-0.0194343077018857,0.005577721865847707
73,1416,186880,72.3501679109418,2595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9381584972143173,0.00015399775766127276,-9.683231655799318e-05,3.026258368663548e-05,-0.01946328580379486,0.005225609755143523
74,1473,189440,72.24716306359667,2631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9383506357669829,0.0005554426221351605,0.0013833166824042565,0.00011148495013912907,-0.017944447696208954,0.0060106199234724045
75,1476,192000,72.39046558227676,2666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9380646854639054,0.0007533411713666282,-0.00047484658070970907,5.289231539791217e-05,-0.01982904691249132,0.01232253760099411
76,1480,194560,72.06903468043393,2702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9388470709323884,0.0009558658210153225,-0.0002536664945182565,4.341555086284643e-05,-0.01962042972445488,0.007057346403598785
77,1536,197120,71.92817152211815,2737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9397866070270537,-0.0006223354455869412,0.0019724430676433258,6.669718213743181e-05,-0.01739207375794649,0.007539689540863037
78,1539,199680,71.6111840107585,2773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.939764502644539,-0.0005691123777069153,0.0008372999845050799,0.00010944976484097423,-0.018505618907511234,0.018367188051342964
79,1543,202240,71.75057267583475,2809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9400116443634032,-0.0019527852156898007,-0.0009832618608925257,4.0223716132459225e-05,-0.02036326751112938,0.007551148999482393
80,1600,204800,72.50133621233296,2844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.940166175365448,0.0007446817078744062,-0.001719766428504954,4.6536390527762705e-05,-0.021098160184919834,0.00651136739179492
81,1602,207360,71.78869691447859,2880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9411087721586227,-0.0004176943053607829,0.0010957386242807844,5.220338134677149e-05,-0.018289245665073395,0.005770046962425113
82,1607,209920,72.3611789154841,2915,0.010791015811264515,0.08565103269111544,0.0,0.690625011920929,0.015625,0.2158203125,1.713020624253734,0.0,13.8125,0.0,0.0,0.0,0.0,126.6875,10.417645787316825,44.0,128.0,1.9401257246732713,0.026590036042034623,-0.023353148659225553,0.27590098689979636,0.09519609250128269,0.0895523875951767
83,1611,212480,72.39531564388955,2950,0.01531982421875,0.09236067976725597,0.0,0.690625011920929,0.03125,0.306396484375,1.8472135791799444,0.0,13.8125,0.0,0.0,0.0,0.0,126.265625,10.891857892911338,44.0,128.0,1.9373764276504517,0.07464680904522539,-0.03419458448770456,0.18417312731035054,0.03851821692660451,0.22353839129209518
84,1665,215040,72.44760254298251,2986,0.01531982421875,0.09236067976725597,0.0,0.690625011920929,0.03125,0.306396484375,1.8472135791799444,0.0,13.8125,0.0,0.0,0.0,0.0,126.265625,10.891857892911338,44.0,128.0,1.9347328662872316,0.0308662963565439,0.018659067281987518,0.0031151713308645414,0.0008693248964846134,0.06167268939316273
85,1670,217600,72.53389574444599,3021,0.004528808407485485,0.0359463023449952,0.0,0.28984373807907104,0.015625,0.090576171875,0.7189260764684788,0.0,5.796875,0.0,0.0,0.0,0.0,127.578125,3.3485290030661226,101.0,128.0,1.9332798808813094,0.030577481957152486,0.007193128461949527,0.00028599986544577407,-0.011996669694781303,0.024044477380812168
86,1674,220160,72.44108717038169,3056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9335818141698837,0.01656658239662647,0.0034137077338527886,0.0002279019718116615,-0.01580815901979804,0.019028483657166362
87,1731,222720,72.31576933411415,3092,0.023669433780014515,0.13377692166606128,0.0,0.887499988079071,0.03125,0.473388671875,2.675538423755266,0.0,17.75,0.0,0.0,0.0,0.0,125.078125,16.593772069194365,16.0,128.0,1.93071750998497,0.13708604108542205,-0.14686712884868028,2.0432485128287223,0.8554499888559803,0.39551274478435516
88,1735,225280,72.306185623604,3127,0.023669433780014515,0.13377692166606128,0.0,0.887499988079071,0.03125,0.473388671875,2.675538423755266,0.0,17.75,0.0,0.0,0.0,0.0,125.078125,16.593772069194365,16.0,128.0,1.9185770869255068,0.026472494332119824,0.015505978814326226,0.0033194537842064164,-0.0020200646977173164,0.13112670183181763
89,1739,227840,72.56947722861953,3163,0.023669433780014515,0.13377692166606128,0.0,0.887499988079071,0.03125,0.473388671875,2.675538423755266,0.0,17.75,0.0,0.0,0.0,0.0,125.078125,16.593772069194365,16.0,128.0,1.9142546594142913,0.06702729007229209,0.013138849753886461,0.0010954002660582773,-0.0054559961427003145,0.057225048542022705
90,1795,230400,72.25006287401426,3198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9152687221765516,-0.01015135672641918,0.02360662070568651,0.002332034218125045,0.005619951174594462,0.08858771249651909
91,1799,232960,72.20540439728914,3233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9159193515777586,0.005112715391442179,-0.0010425169406516944,0.0003190859501046361,-0.020042167976498604,0.03143461421132088
92,1803,235520,72.12224341481121,3269,0.0059570311568677425,0.047282468980006334,0.0,0.3812499940395355,0.015625,0.119140625,0.9456493943844142,0.0,7.625,0.0,0.0,0.0,0.0,127.375,4.960783708246107,88.0,128.0,1.9151554167270661,0.04387676315382123,-0.07304782204537333,0.40099105299450455,0.10829614847898483,0.18876177072525024
93,1857,238080,72.0674113396128,3304,0.0059570311568677425,0.04728246898000632,0.0,0.3812499940395355,0.015625,0.119140625,0.9456493943844142,0.0,7.625,0.0,0.0,0.0,0.0,127.375,4.960783708246107,88.0,128.0,1.9176155984401704,0.003437030455097556,0.02693703626282513,0.0025460646982537584,0.009033913724124432,0.041920216754078865
94,1862,240640,72.25439625169803,3340,0.0059570311568677425,0.04728246898000632,0.0,0.3812499940395355,0.015625,0.119140625,0.9456493943844142,0.0,7.625,0.0,0.0,0.0,0.0,127.375,4.960783708246107,88.0,128.0,1.9182070553302766,-0.004494732333114371,0.00126681807814748,0.0004353748186986195,-0.017697565257549286,0.0290831895545125
95,1866,243200,72.31882321456818,3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9200434297323228,-0.0005815830721985549,-0.0010604085393424612,0.00011485228042147355,-0.020203417167067528,0.011287854285910726
96,1921,245760,72.2107808762822,3411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9223511457443236,0.0034245443966938183,-0.0007628303865203634,0.00032001643849071114,-0.019826333038508892,0.010838571935892105
97,1924,248320,72.39304647408727,3446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.927928054332733,0.0018957204520120285,0.001540700430268771,0.00010187578145632869,-0.017687642015516758,0.00749492272734642
98,1928,250880,72.3986725579553,3481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.929353493452072,0.0011475253471871837,0.0004518262001511175,0.00012869906968262512,-0.018777359277009964,0.01316804252564907
99,1933,253440,72.30115178446695,3517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9304664939641953,-0.0018839278891391589,-0.001235189215367427,0.00013178925055399305,-0.020473957993090153,0.015298344660550356
100,1987,256000,72.16434581563003,3552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9303006559610367,0.004177553227054887,0.0024604817292129154,0.00011663240002235398,-0.01678420789539814,0.006091920426115394
101,1991,258560,72.44758396786149,3588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9309140950441361,0.0007173581529059448,0.00036733574415848125,7.845319141779327e-05,-0.018902580253779888,0.00970310322009027
102,1997,261120,72.45274284050113,3623,0.0049682618118822575,0.03943435560749886,0.0,0.3179687559604645,0.015625,0.099365234375,0.7886870973656898,0.0,6.359375,0.0,0.0,0.0,0.0,127.515625,3.8446073738907334,97.0,128.0,1.9300617098808288,0.0356824820395559,-0.036752468840859365,0.18994661323959008,0.03892021719366312,0.14552348479628563
103,2051,263680,71.96508502949824,3659,0.0049682618118822575,0.03943435560749887,0.0,0.3179687559604645,0.015625,0.099365234375,0.7886870973656898,0.0,6.359375,0.0,0.0,0.0,0.0,127.515625,3.8446073738907334,97.0,128.0,1.9270291328430176,-0.00043632627930492165,0.013069484243169427,0.0013243130859336815,-0.005538650322705507,0.04716099612414837
104,2055,266240,72.09059344569019,3694,0.0049682618118822575,0.03943435560749887,0.0,0.3179687559604645,0.015625,0.099365234375,0.7886870973656898,0.0,6.359375,0.0,0.0,0.0,0.0,127.515625,3.8446073738907334,97.0,128.0,1.923816192150116,0.004351440788013861,0.0014751722128494293,0.00015413385535794076,-0.017685922794044018,0.017173847183585167
105,2061,268800,72.40570321898484,3729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9238418191671371,-0.0018511619797209277,-0.0004823403902264545,7.202094020613002e-05,-0.019684746861457825,0.010055562248453498
106,2115,271360,72.31720710981453,3765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9248216271400453,0.0012978020007722078,0.0021630958406603897,0.00018075099542329552,-0.016994744539260864,0.011602378450334072
107,2120,273920,72.4679485068229,3800,0.010241699405014515,0.08129096888503977,0.0,0.655468761920929,0.015625,0.204833984375,1.6258193481322203,0.0,13.109375,0.0,0.0,0.0,0.0,126.765625,9.797547823786061,49.0,128.0,1.9255223631858827,0.08355988329276443,-0.13109315400524793,1.2187916765687987,0.45904751121997833,0.30905137956142426
108,2125,276480,71.80785850990861,3836,0.010241699405014515,0.08129096888503977,0.0,0.655468761920929,0.015625,0.204833984375,1.6258193481322203,0.0,13.109375,0.0,0.0,0.0,0.0,126.765625,9.797547823786061,49.0,128.0,1.9181215792894362,0.04026759285479784,0.013499278156086803,0.0011288190726190805,-0.005117527325637639,0.06070009246468544
109,2177,279040,71.98519317493516,3871,0.010241699405014515,0.08129096888503978,0.0,0.655468761920929,0.015625,0.204833984375,1.6258193481322203,0.0,13.109375,0.0,0.0,0.0,0.0,126.765625,9.797547823786061,49.0,128.0,1.9163300335407256,0.0160314483102411,0.028924395237118008,0.00173009465506766,0.01062614331021905,0.027453314512968063
110,2182,281600,72.67936286487382,3907,0.010241699405014515,0.08129096888503978,0.0,0.655468761920929,0.015625,0.204833984375,1.6258193481322203,0.0,13.109375,0.0,0.0,0.0,0.0,126.765625,9.797547823786061,49.0,128.0,1.9165421456098555,-0.007416815797478194,0.0016354502855392638,0.00045850833994336425,-0.017300715669989586,0.028126480989158154
111,2187,284160,72.67073800963624,3942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9178826987743376,-0.0007808786089299248,-0.0008796161324426066,0.00013978926945128477,-0.019988546147942543,0.01749636745080352
112,2241,286720,72.28026438777134,3977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9186421096324922,-0.003393636492546648,-0.002319150592666119,8.918457915569888e-05,-0.021460977382957935,0.00966670410707593
113,2244,289280,72.66952713248702,4013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9209861159324646,-0.0002077289107546676,0.0016214026687521254,0.00011073791301896563,-0.017533089965581894,0.011032207868993282
114,2249,291840,72.38274743218605,4048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.920344239473343,-0.0029571450053481386,-0.0010225182108115406,3.869318388751708e-05,-0.020206613466143608,0.0038269615033641458
115,2254,294400,72.55758735991591,4083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9220221668481827,-0.00032414043998869603,-0.00021666356187779459,4.831256710531306e-05,-0.019412728026509285,0.005044407211244106
116,2307,296960,72.33078063967491,4119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9229717016220094,-0.0032876889570616187,0.0013878104160539805,9.41852382311481e-05,-0.017794813960790634,0.007390704937279224
